label	expression_WT	expression_std_WT	expression_reps_WT	expression_pvalue_WT	expression_qvalue_WT	library_WT	expression_log2_WT	group_name_WT	plot_color_WT	variant_WT	expression_MUT	expression_std_MUT	expression_reps_MUT	expression_pvalue_MUT	expression_qvalue_MUT	library_MUT	expression_log2_MUT	group_name_MUT	plot_color_MUT	variant_MUT	wt_vs_mut_log2	wt_vs_mut_pvalue	wt_vs_mut_qvalue	expression_POLY	expression_SEM_POLY	expression_log2_POLY	autonomous_activity	crx_bound	nrl_bound	mef2d_bound	binding_group
chr19-8774410-8774574_CSPP	1.4423801022005358	0.4627044869131227	3.0	0.1485542077828161	0.17671370373966766	1	0.5294512716578357	Inactive	#33a02c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.3165665139157257	0.32034304935922703	0.4076970139688948	True	True	False	False	CRX only
chr19-8816079-8816243_UPCE	0.09881776294358034	0.06648282914295893	3.0	0.013552950689184941	0.024138211916603192	1	-3.3245596183974286	Silencer	#e31a1c	WT	0.014119671833452875	0.0007299906990693817	3.0	4.848986411959318e-07	0.002330907768228844	1.0	-6.047429363005954	Silencer	#e31a1c	MUT-allCrxSites	2.7228697446085257	0.037066039514227656	0.07203919715395211	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr19-8861140-8861304_CSPE	20.284489744194776	2.4320525821102033	3.0	1.018168170624671e-05	0.00021849707125860688	1	4.342376228242101	Strong enhancer	#1f78b4	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.14990614240284342	0.016911265124374297	-2.6447027374079504	False	True	True	False	CRX+NRL
chr19-8885696-8885860_CPNP	1.7367285488758533	0.38168450228309336	3.0	0.00904632302304742	0.017562873494260483	1	0.7972027359056546	NaN	grey	WT	1.918589315831985	0.5005814701662198	3.0	0.011035452820339684	0.02048163000284666	1.0	0.9407976883484972	NaN	grey	MUT-allCrxSites	-0.1435949524428426	0.6667923230185433	0.7261984667012944	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr19-8888808-8888972_CSPP	1.0294210323064341	0.5325921630705275	3.0	0.7806211687940792	0.800265719426986	1	0.04323394625006227	Inactive	#33a02c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr19-9899632-9899796_CPPP	0.5209287766352317	0.2362972568190337	3.0	0.09077814851083024	0.11477395052381928	1	-0.9380751474902876	Inactive	#33a02c	WT	0.1919102869473184	0.024964489884947132	3.0	0.0006516702305778505	0.0022044889503080416	1.0	-2.3739980176891553	Silencer	#e31a1c	MUT-allCrxSites	1.4359228701988678	0.05712770946205992	0.10129648980077864	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-102036770-102036934_UPPE	2.4330373172301547	0.8099293832425988	3.0	0.019320961866264558	0.0317415802088632	1	1.2833512867739831	Weak enhancer	#a6cee3	WT	2.055096436226165	0.3459695978754988	3.0	0.008680683055811182	0.01701796225500993	1.0	1.0399079322372708	Weak enhancer	#a6cee3	MUT-allCrxSites	0.2434433545367123	0.5801302266447238	0.6496663839480297	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-102056982-102057146_CPPE	1.9562652500135411	0.5437422182941499	3.0	0.014766387577361043	0.02585866123292333	1	0.9688392842977627	NaN	grey	WT	0.4079554306686777	0.14762488584688008	3.0	0.05221379237047662	0.0709818155896157	1.0	-1.2899844728864978	NaN	grey	MUT-allCrxSites	2.2588237571842606	0.004161559078134326	0.016184299130425267	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-103372773-103372937_CPPE	11.342001369967713	2.4908319754567017	3.0	3.3082048183680264e-05	0.00033763355757739067	1	3.5037305242899346	Strong enhancer	#1f78b4	WT	3.6071797915702963	1.2962500392411551	3.0	0.03361122189405673	0.049439762437188096	1.0	1.8512712282674444	Weak enhancer	#a6cee3	MUT-allCrxSites	1.6524592960224902	0.01185448250332294	0.031817366171709445	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-103761232-103761396_CSPP	0.5881110062156527	0.11558651897799417	3.0	0.04582747125039742	0.06376053670062529	1	-0.7633885881193624	Inactive	#33a02c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.481196316387523	1.5933781798740876	3.2465899429833076	True	True	False	False	CRX only
chr2-104122476-104122640_CBPE	4.039325125567944	0.5967303126558807	3.0	0.003081763151227657	0.00746675174795935	1	2.0144713915343693	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.13993884969516204	0.016703442283796967	-2.7375538556925174	False	True	False	False	CRX only
chr2-104488652-104488816_CPNE	0.5094412309993531	0.19847759198447576	3.0	0.05213655289905288	0.07089686273995678	1	-0.9701832270780237	Inactive	#33a02c	WT	0.822690358636666	0.8466624900044265	3.0	0.4027289947391749	0.4375945474030773	1.0	-0.2798259929325791	Inactive	#33a02c	MUT-allCrxSites	-0.6903572341454447	0.7501271789488457	0.7992123405363211	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-104590325-104590489_CPPP	3.2858433491805763	2.062856673870976	3.0	0.06713249495950924	0.08817101182250299	1	1.716702699270122	NaN	grey	WT	4.0807208031017215	0.6641386485726937	3.0	4.603462376394941e-05	0.00038551992409983416	1.0	2.029177502861509	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.31247480359138713	0.383578337463182	0.46904375076519983	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-104711464-104711628_UPPQ	1.3600201216049053	0.8300084324931947	3.0	0.6872910881141234	0.7141825033645895	1	0.4446883961034965	Inactive	#33a02c	WT	0.7653726845735553	0.4057119068840066	3.0	0.2569840223683708	0.2890995074946778	1.0	-0.383881954132371	Inactive	#33a02c	MUT-allCrxSites	0.8285703502358674	0.281665559971681	0.36525302621575556	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-106870289-106870453_UPRE	0.4771287133626213	0.15784682644123724	3.0	0.06783881040431307	0.08890435158493266	1	-1.0645290475326759	NaN	grey	WT	0.4014830741399068	0.03907951304111453	3.0	0.00021051184046453933	0.000989179293365631	1.0	-1.3129999808970327	Silencer	#e31a1c	MUT-allCrxSites	0.24847093336435688	0.5758518968275252	0.6457967542587051	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-112284403-112284567_CPPP	8.331460841826043	0.7450001340778019	3.0	0.00041164236491124487	0.0015817464813176294	1	3.0587426324452	Strong enhancer	#1f78b4	WT	3.977070395337242	0.7074162577475382	3.0	0.00028792361462522413	0.0012259068339268845	1.0	1.9920688061126697	Weak enhancer	#a6cee3	MUT-allCrxSites	1.0666738263325302	0.007450710208999211	0.023259018981792286	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr2-113360047-113360211_CPPE	1.908521045678892	0.2446108794640081	3.0	0.007483581453511435	0.01521081439620696	1	0.9332108206303665	NaN	grey	WT	2.0094328864991677	0.24545170091731824	3.0	0.0024620306151971823	0.006258583377711717	1.0	1.0075061760134618	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.07429535538309529	0.6348516937892204	0.6991743043583779	0.0	0.0	-6.643856189774724	False	True	False	True	CRX+MEF2D
chr2-113848872-113849036_CSPP	0.6153491357446791	0.15909577793508564	3.0	0.07756776551973084	0.09993788497811476	1	-0.6981802866309293	Inactive	#33a02c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-114057562-114057726_CPPE	19.96661775651091	0.8644390933845231	3.0	6.308138147451792e-06	0.00021057791718611648	1	4.319590316708953	Strong enhancer	#1f78b4	WT	9.551375526743744	0.4630272128097891	3.0	3.577754666994191e-05	0.00034673924766615076	1.0	3.2558595535124364	Strong enhancer	#1f78b4	MUT-allCrxSites	1.0637307631965167	4.3369182956348914e-05	0.0018497899339207952	0.1713263810704372	0.03220456048016608	-2.463339257666809	False	True	False	False	CRX only
chr2-114655169-114655333_UPPE	2.5013633098057277	1.0019378331589246	3.0	0.03397893265896342	0.04985858647485872	1	1.3232912648049857	Weak enhancer	#a6cee3	WT	2.702956106030028	0.2362176661637899	3.0	0.00039730193796851235	0.0015451702393322322	1.0	1.4350717321945088	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.11178046738952307	0.577652893046871	0.6474464302530482	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-115183012-115183176_CPPE	3.3349132801889128	0.9176117309131392	3.0	0.002409801941372184	0.006161658474561747	1	1.7380817852251544	Weak enhancer	#a6cee3	WT	1.3520460373264764	0.4593521842330229	3.0	0.4106935626711413	0.4454431308123141	1.0	0.4362109277790907	Inactive	#33a02c	MUT-allCrxSites	1.3018708574460638	0.021625579904467528	0.04829753872801968	1.939461085963228	0.10829721044649644	0.9630753567626344	True	True	False	False	CRX only
chr2-118471218-118471382_UPCE	2.9115386328313	0.2185475415529235	3.0	0.0018571794776063282	0.005012611874707255	1	1.5422771862560112	Weak enhancer	#a6cee3	WT	2.1502216658833397	0.16782914332937246	3.0	0.00550561087405707	0.01187324875351832	1.0	1.1051561904020064	Weak enhancer	#a6cee3	MUT-allCrxSites	0.43712099585400477	0.008317541846294506	0.02520311521610783	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-118834161-118834325_CPPE	2.6934522605178843	0.192400028470162	3.0	0.000253310483305277	0.0011253821564218731	1	1.429992025724045	Weak enhancer	#a6cee3	WT	4.411745559944365	0.6063998006981159	3.0	5.0418631266244394e-05	0.0004005989429699782	1.0	2.1416765635411346	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.7116845378170895	0.011921236738099843	0.03190923121439549	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-118883470-118883634_CSPN	1.3156467076288083	0.2571327848674798	3.0	0.15938981822861115	0.1880213144110267	1	0.39686828293071985	Inactive	#33a02c	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-119046711-119046875_CPPP	1.1754408201039637	0.05034999354836205	3.0	0.15084652078737495	0.17904178405553367	1	0.23442874879005146	Inactive	#33a02c	WT	0.17160938274128176	0.08488292694854957	3.0	0.015749796768586382	0.027194422796909028	1.0	-2.5344172058838077	Silencer	#e31a1c	MUT-allCrxSites	2.7688459546738593	0.016556848038391806	0.039833888229705364	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-119208082-119208246_UPCP	1.6991638899399562	0.2486890081818157	3.0	0.045157216831681835	0.06308362142106788	1	0.7656738238965682	Inactive	#33a02c	WT	1.7847601978506724	0.5495878973042938	3.0	0.07104637223996388	0.09237757948539528	1.0	0.8365383600787152	Inactive	#33a02c	MUT-allCrxSites	-0.07086453618214694	0.9452159598127798	0.9559349036869453	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-119208785-119208949_CPNP	0.0635078411667852	0.025856327155986198	3.0	0.007166143749439687	0.014696097697763047	1	-3.9543816536593734	Silencer	#e31a1c	WT	0.0	0.0	3.0	NaN	NaN	1.0	-9.965784284662087	Silencer	#e31a1c	MUT-allCrxSites	6.0114026310027135	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-119873403-119873567_UPPQ	0.7272115347021207	0.2435755779856761	3.0	0.15483506516047818	0.18314275546909906	1	-0.4575705019684997	Inactive	#33a02c	WT	0.5200556784904226	0.185295018608006	3.0	0.04041858333199011	0.05763634828741514	1.0	-0.9404905519611123	Inactive	#33a02c	MUT-allCrxSites	0.4829200499926126	0.2809677047792417	0.36458904548734933	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-120355554-120355718_UPPE	0.0	0.0	3.0	NaN	NaN	1	-9.965784284662087	Silencer	#e31a1c	WT	0.2118030061069932	0.19356902243434312	3.0	0.052940114512886535	0.07176625224575454	1.0	-2.23240956404347	NaN	grey	MUT-allCrxSites	-7.733374720618617	NaN	NaN	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-120715263-120715427_CPRE	0.619226220243945	0.3123024406140549	3.0	0.13646890133949413	0.16379675623943776	1	-0.6891335772949241	Inactive	#33a02c	WT	1.1824530522054328	0.34737902016404065	3.0	0.4540808945712551	0.4882055155902536	1.0	0.2430024752370038	Inactive	#33a02c	MUT-allCrxSites	-0.9321360525319279	0.10331038344364277	0.1618323132266883	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-121041277-121041441_CPPE	2.994675092315336	0.23839354766780615	3.0	0.0005561556329975966	0.001967211278748673	1	1.5828811591357306	Weak enhancer	#a6cee3	WT	3.806315766970594	1.151554445330603	3.0	0.003330457941612445	0.00796889563232007	1.0	1.9287742275179454	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.3458930683822148	0.36440051553647607	0.4505064974685356	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-121100917-121101081_CSRE	16.133696297467424	1.7189701009335487	3.0	5.475013383438101e-05	0.00041577234335208463	1	4.01209451719556	Strong enhancer	#1f78b4	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.12372450623971926	0.03895620206350262	-2.9026642181565494	False	True	True	False	CRX+NRL
chr2-121170426-121170590_UPPP	0.853054164810407	0.4256360859699868	3.0	0.4771001561817181	0.5114675403134521	1	-0.22760052524609728	Inactive	#33a02c	WT	0.4323531866298087	0.08634935998776394	3.0	0.024894596940943054	0.03899261241287496	1.0	-1.2063847814760487	Silencer	#e31a1c	MUT-allCrxSites	0.9787842562299514	0.15118404764203644	0.2193146776145475	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-121765054-121765218_UPPE	0.0	0.0	3.0	NaN	NaN	1	-9.965784284662087	Silencer	#e31a1c	WT	0.21276351624286827	0.08012572075147434	3.0	0.016284848144716133	0.02790775936957235	1.0	-2.225912450561066	Silencer	#e31a1c	MUT-allCrxSites	-7.739871834101021	NaN	NaN	0.0	0.0	-6.643856189774724	False	False	True	False	NRL only
chr2-121807081-121807245_CSPP	6.373859535363429	0.8007083475408525	3.0	4.400793986988525e-05	0.00037979563187529335	1	2.6723935537570376	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-125660049-125660213_UPPN	4.3523927741972015	0.2557282292648108	3.0	4.4545387267208056e-05	0.0003803369033631778	1	2.1221401896234626	Weak enhancer	#a6cee3	WT	4.5296227299377545	0.3762946073134935	3.0	0.00040602065647673456	0.001565149395095159	1.0	2.179709361010453	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.05756917138699036	0.5541438261596193	0.6295484579763596	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-125669815-125669979_CPPE	0.7986139429441185	0.19488638331462926	3.0	0.11589489151804372	0.1417935208773826	1	-0.32262446617531093	Inactive	#33a02c	WT	1.5940376216286454	0.25472228903895755	3.0	0.016445274528234473	0.028092549629432518	1.0	0.6735904527656746	NaN	grey	MUT-allCrxSites	-0.9962149189409856	0.01777796840907391	0.041772903016291024	0.0	0.0	-6.643856189774724	False	True	True	False	CRX+NRL
chr2-126682478-126682642_UPCE	1.3206219402693893	0.056985782849128384	3.0	0.018251708247673075	0.030326982905829407	1	0.40230954227488785	NaN	grey	WT	1.4142273445235831	0.2119255543245417	3.0	0.11742112584144135	0.14347822875439975	1.0	0.5010338286550343	Inactive	#33a02c	MUT-allCrxSites	-0.09872428638014646	0.5733716773300344	0.6443042559688015	0.2824382658534949	0.09748061457793318	-1.773795993087312	False	False	False	False	No binding
chr2-127008616-127008780_CSPP	3.8892324742540265	0.9525512172322228	3.0	0.0011690635753370366	0.003483997896246209	1	1.959856371003766	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.24117743821458454	0.03482291350399164	-1.9932212136107115	False	True	False	False	CRX only
chr2-127182842-127183006_CPPP	1.3127538022904388	0.7711571862195999	3.0	0.7724603535964567	0.7929141404523099	1	0.39369493966804114	Inactive	#33a02c	WT	0.22517639505868955	0.09293081357762274	3.0	0.01675282670351187	0.028456126488968742	1.0	-2.144479724838017	Silencer	#e31a1c	MUT-allCrxSites	2.5381746645060583	0.014744946086920048	0.03655032750794331	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-127275383-127275547_CPRP	1.8698775259978289	0.2777481858493268	3.0	0.021797947476339025	0.03509133741418677	1	0.9037151179486091	NaN	grey	WT	1.5494757500692835	0.3007207019298565	3.0	0.02003116682400028	0.03275163908944535	1.0	0.6327109619206254	NaN	grey	MUT-allCrxSites	0.2710041560279838	0.23947240519923368	0.31951367494110605	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-127792433-127792597_CPPP	0.0	0.0	3.0	NaN	NaN	1	-9.965784284662087	Silencer	#e31a1c	WT	0.1645294796126723	0.017444076608588713	3.0	0.0006330130399283653	0.002158080626195498	1.0	-2.5948399213374507	Silencer	#e31a1c	MUT-allCrxSites	-7.370944363324636	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-128687438-128687602_UPPP	0.7960799758588784	0.1155687139070993	3.0	0.13212329995312824	0.1593368547101574	1	-0.32720360908268775	Inactive	#33a02c	WT	0.8823004037604281	0.17213641619901773	3.0	0.4431784455927498	0.4781950141334115	1.0	-0.17902392393255515	Inactive	#33a02c	MUT-allCrxSites	-0.1481796851501326	0.5372069400815539	0.6142191237995389	0.0	0.0	-6.643856189774724	False	False	False	False	No binding
chr2-128837623-128837787_CPPE	0.0651577553849658	0.038498128394386114	3.0	0.009456562149359428	0.01819035384232524	1	-3.917945902513311	Silencer	#e31a1c	WT	0.97085934265737	0.2144556727893322	3.0	0.7711194571200349	0.7918759304370878	1.0	-0.04118056740887602	Inactive	#33a02c	MUT-allCrxSites	-3.876765335104435	0.0059366047589403175	0.02015158916443063	0.8140209605878382	0.3216486807123473	-0.27924705923673077	False	True	True	False	CRX+NRL
chr2-129069713-129069877_CPPN	0.0	0.0	3.0	NaN	NaN	1	-9.965784284662087	Silencer	#e31a1c	WT	0.12271269659636345	0.1085478905480212	3.0	0.03115048993589333	0.04663357369101191	1.0	-3.014934523622172	Silencer	#e31a1c	MUT-allCrxSites	-6.950849761039915	NaN	NaN	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-129129550-129129714_CSPP	2.170406949461752	0.6005998250244692	3.0	0.020423692530856092	0.03323516926060434	1	1.1186301308132713	Weak enhancer	#a6cee3	WT	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.5048857878945221	0.3367957987808876	-0.9576756461096686	False	True	False	True	CRX+MEF2D
chr2-129177100-129177264_CPPP	1.986843747644113	0.31115669192343703	3.0	0.027914627623259518	0.042829752628473834	1	0.9912043598386495	NaN	grey	WT	2.105952026805095	0.09155248606590148	3.0	0.000895312713628125	0.00283329046373298	1.0	1.0751574658029133	Weak enhancer	#a6cee3	MUT-allCrxSites	-0.08395310596426375	0.5253587907696873	0.6027800862515359	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-129243877-129244041_CPPE	20.54773572680301	2.736555335187652	3.0	4.7435855362874953e-05	0.0003904523231666779	1	4.360977728853658	Strong enhancer	#1f78b4	WT	19.768884405422014	1.8449193267336863	3.0	0.00024610875850025293	0.0011066836315348136	1.0	4.305232530536579	Strong enhancer	#1f78b4	MUT-allCrxSites	0.055745198317079137	0.7352921594676047	0.7861815895778967	5.851268034988832	1.418817466672355	2.5512128130928513	True	True	False	True	CRX+MEF2D
chr2-129582605-129582769_CPPE	0.8435397048956733	0.2134859057396465	3.0	0.3646223488353357	0.3991663928151808	1	-0.24376284390386707	Inactive	#33a02c	WT	0.12697949384703847	0.05510705583553376	3.0	0.010206399042518523	0.01930820944407184	1.0	-2.9660154291557648	Silencer	#e31a1c	MUT-allCrxSites	2.7222525852518977	0.004536757357454219	0.017003090611891456	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
chr2-129802723-129802887_CPRP	11.369300078111456	0.15003917918904358	3.0	7.396470431274023e-06	0.0002154838385644499	1	3.507198424358555	Strong enhancer	#1f78b4	WT	6.253284087694719	0.5663729536259581	3.0	0.0004474699323718659	0.0016752242717379745	1.0	2.6448447521378937	Weak enhancer	#a6cee3	MUT-allCrxSites	0.8623536722206611	0.006523445709885651	0.02131390588309017	0.0	0.0	-6.643856189774724	False	True	True	True	All three
chr2-129974088-129974252_CPPE	13.412232642997994	1.9434275949885167	3.0	0.0005081586547726835	0.0018407827079821328	1	3.7455850693400117	Strong enhancer	#1f78b4	WT	0.97039034550419	0.4612296125823746	3.0	0.6733174754689268	0.7011778822745085	1.0	-0.041876947173497193	Inactive	#33a02c	MUT-allCrxSites	3.787462016513509	0.005229467599800993	0.018637993516456945	8.174840163180107	0.8788211776695452	3.032954243450928	True	True	True	False	CRX+NRL
chr2-13009381-13009545_CPPP	0.7483273103756781	0.3305145003932392	3.0	0.19529947782378992	0.2257827296534291	1	-0.4163320612380227	Inactive	#33a02c	WT	1.4493988352621443	0.27495805526649403	3.0	0.010358114985607606	0.019564423864760608	1.0	0.5364496716438238	NaN	grey	MUT-allCrxSites	-0.9527817328818465	0.0778130085071987	0.12916169432413185	0.0	0.0	-6.643856189774724	False	True	False	False	CRX only
