LOCUS	CLASS	MEAN	SEM	CI_95	DF	NUM_BC	CHIP_READS	CRX_MOTIFN	CRX_MOTIF_SUM	GC_FRAC	ORCHID_SUM	PHOTOR_GENE	OCCUPANCY_6	OCCUPANCY_9	AAAA	CCCGGGGC_FREQ	NRL_MOTIFN	NRL_MOTIF_SCORE
chr11_69418532_CBRM	CBRM	5.043013617	0.320308994	0.69789244	12	3	23	1	11.75664289	0.642857143	41.19658333	3	0.99251781	1.133844952	0	0.445783133	2	20.95194999
chr11_69418532_CBRMUT	CBRMUT	3.415746987	0.223516895	0.487000845	12	3	NA	0	0	0.653061224	42.18220833	NA	0.007612668	0.134847603	0	0.445783133	2	20.95194999
chr11_69606313_CBRM	CBRM	1.00045364	0.052890622	0.115238616	12	3	31	3	34.30231759	0.459183673	28.41858333	0	2.857316864	3.703275341	0	0.192771084	0	0
chr11_69606313_CBRMUT	CBRMUT	0.428321317	0.022820492	0.049721516	12	3	NA	0	0	0.489795918	31.13170833	NA	0.00260781	0.051302654	0	0.204819277	0	0
chr11_69606313_SCRCBRM	SCRCBRM	1.06905706	0.105262055	0.229346019	12	3	NA	0	0	0.459183673	27.96783333	NA	0.570022546	2.618007069	0	0.192771084	0	0
chr11_69749148_CBRNO	CBRNO	2.387941281	0.14070723	0.306574319	12	3	26	0	0	0.673469388	39.91645833	0	0.106366102	0.965214519	0	0.457831325	0	0
chr11_69749148_SCRCBRNO	SCRCBRNO	1.687320316	0.117014068	0.254951421	12	3	NA	0	0	0.673469388	39.74895833	NA	0.000779378	0.015600128	0	0.457831325	0	0
chr11_70502172_CBRNO	CBRNO	1.415149579	0.067673581	0.147447876	12	3	21	0	0	0.540816327	36.22733333	0	0.617713511	1.417194247	0	0.265060241	0	0
chr11_70502172_SCRCBRNO	SCRCBRNO	1.892731094	0.140931125	0.307062144	12	3	NA	0	0	0.540816327	36.06545833	NA	0.657796396	0.976953583	0	0.265060241	0	0
chr11_7074499_SCRUBR	SCRUBR	0.327849656	0.022614299	0.049272261	12	3	NA	0	0	0.5	31.11558333	NA	0.466010087	1.652359712	0	0.180722892	1	10.34472878
chr11_7074499_UBR	UBR	0.347402464	0.016390306	0.035711363	12	3	NA	1	11.75664289	0.5	30.13258333	NA	1.027069313	1.506309839	0	0.192771084	0	0
chr11_71801314_CBRM	CBRM	0.455284176	0.070689121	0.154018163	12	3	18	1	14.90476851	0.43877551	26.35533333	3	1.061768842	2.049137686	0	0.156626506	0	0
chr11_71801314_CBRMUT	CBRMUT	0.777608051	0.036572516	0.079684564	12	3	NA	0	0	0.448979592	27.09520833	NA	0.064672704	1.057851972	0	0.156626506	0	0
chr11_71849115_CBRNO	CBRNO	2.117589995	0.153381637	0.334189444	12	3	23	0	0	0.408163265	26.89558333	3	0.512301957	1.04182321	0	0.13253012	0	0
chr11_71866378_CBRM	CBRM	0.006046574	0.001239152	0.002699876	12	3	27	1	10.34472878	0.418367347	27.96820833	1	1.375457029	2.588243714	0	0.168674699	0	0
chr11_71866378_CBRMUT	CBRMUT	0.053907478	0.005892956	0.012839632	12	3	NA	0	0	0.428571429	28.89658333	NA	0.57059157	1.600214771	0	0.180722892	0	0
chr11_71866378_SCRCBRM	SCRCBRM	0.24458232	0.02291117	0.049919087	12	3	NA	0	0	0.418367347	29.00908333	NA	0.933594587	2.897518092	0	0.156626506	0	0
chr11_71991969_SCRUBR	SCRUBR	0.744015242	0.015124197	0.032952751	12	3	NA	0	0	0.428571429	31.07720833	NA	0.032645051	0.507317137	0	0.192771084	2	22.29641413
chr11_71991969_UBR	UBR	1.136546288	0.249872738	0.544425221	12	3	NA	1	11.6507978	0.428571429	31.87408333	NA	1.032116128	1.496204476	0	0.192771084	0	0
chr11_74216659_UBR	UBR	1.154373951	0.023950946	0.058605808	6	2	NA	2	27.52632377	0.459183673	28.64170833	NA	2.038963279	2.708586238	1	0.156626506	2	21.40593263
chr11_75092813_CBRNO	CBRNO	0.013051008	0.002375002	0.005174678	12	3	25	0	0	0.489795918	33.30695833	0	1.002148275	1.961333064	1	0.240963855	1	10.56524636
chr11_75105134_CBRM	CBRM	3.009607347	0.09510437	0.207214353	12	3	94	1	13.90698293	0.602040816	36.21570833	0	1.539872062	2.659481233	0	0.397590361	1	10.02167549
chr11_75105134_CBRMUT	CBRMUT	1.125302816	0.045744453	0.099668471	12	3	NA	0	0	0.612244898	36.95558333	NA	0.544082543	1.664560817	0	0.397590361	1	10.02167549
chr11_75105134_SCRCBRM	SCRCBRM	0.463570419	0.0303467	0.066119694	12	3	NA	0	0	0.602040816	37.00270833	NA	0.06518368	0.928939761	0	0.409638554	0	0
chr11_75591725_SCRCBRM	SCRCBRM	2.561273112	0.197333549	0.42995231	12	3	NA	0	0	0.43877551	28.31845833	NA	0.708017924	1.995340347	1	0.180722892	1	11.5095038
chr11_76259934_CBRM	CBRM	5.801652314	0.305961255	0.666631442	12	3	27	3	31.66392409	0.591836735	36.21083333	0	2.961668437	3.943307695	0	0.325301205	0	0
chr11_76259934_CBRMUT	CBRMUT	3.597749751	0.108505707	0.236413319	12	3	NA	0	0	0.62244898	38.94295833	NA	0.582727811	0.9751748	0	0.361445783	0	0
chr11_76570129_SCRUBR	SCRUBR	0.979133278	0.075391377	0.164263487	12	3	NA	0	0	0.326530612	14.19570833	NA	0.532011721	2.80979541	2	0.13253012	0	0
chr11_76570129_UBR	UBR	0.128234586	0.028988381	0.063160175	12	3	NA	2	21.04267767	0.326530612	13.25158333	NA	1.881104932	2.261880453	2	0.13253012	0	0
chr11_76577119_CBRNO	CBRNO	0.987436421	0.064436991	0.157671517	6	2	29	0	0	0.540816327	34.63570833	0	0.000579512	0.011621868	0	0.313253012	0	0
chr11_77226659_UBR	UBR	0.688962245	0.058367824	0.127172398	12	3	NA	1	10.04892552	0.489795918	31.06683333	NA	0.746634801	0.99373447	0	0.21686747	0	0
chr11_77685087_CBRNO	CBRNO	2.769887645	0.090704934	0.197628817	12	3	56	0	0	0.540816327	37.09733333	0	0.437666657	1.656907439	0	0.277108434	0	0
chr11_78408794_CBRM	CBRM	1.257574876	0.111747231	0.243475985	12	3	26	1	14.90476851	0.540816327	34.94295833	0	1.661107078	2.00731435	0	0.265060241	0	0
chr11_78408794_CBRMUT	CBRMUT	0.782556138	0.052373616	0.114112158	12	3	NA	0	0	0.551020408	35.68283333	NA	0.663989439	1.015596893	0	0.265060241	0	0
chr11_78408794_SCRCBRM	SCRCBRM	0.098162006	0.010052099	0.021901613	12	3	NA	0	0	0.540816327	36.59083333	NA	0.444358479	1.553507373	0	0.289156627	0	0
chr11_78450109_SCRUBR	SCRUBR	0.578496032	0.051033223	0.111191697	12	3	NA	1	10.20194783	0.43877551	25.15933333	NA	1.66612936	2.455650958	0	0.192771084	0	0
chr11_78450109_UBR	UBR	0.615022244	0.031223398	0.068029852	12	3	NA	2	21.99750051	0.43877551	25.52420833	NA	1.859781613	2.07364369	0	0.192771084	0	0
chr11_78596485_CBRM	CBRM	2.57672529	0.132829699	0.289410677	12	3	56	1	11.41981592	0.408163265	29.95058333	0	1.318577715	2.306389038	0	0.096385542	0	0
chr11_78596485_CBRMUT	CBRMUT	2.327666386	0.104922806	0.228606859	12	3	NA	0	0	0.418367347	30.85733333	NA	0.336771012	1.30825976	0	0.096385542	0	0
chr11_78596485_SCRCBRM	SCRCBRM	0.783831022	0.033666238	0.073352336	12	3	NA	0	0	0.408163265	30.79133333	NA	0.076984511	0.851250284	1	0.096385542	1	10.21732305
chr11_78596896_CBRM	CBRM	2.767890063	0.147770316	0.361580663	6	2	40	1	13.4902843	0.520408163	33.16470833	0	1.414084446	2.549702108	0	0.204819277	0	0
chr11_78596896_CBRMUT	CBRMUT	0.389580666	0.018821	0.041007382	12	3	NA	0	0	0.530612245	33.74233333	NA	0.416846968	1.55840074	0	0.204819277	0	0
chr11_78596896_SCRCBRM	SCRCBRM	0.912075273	0.053815661	0.131682078	6	2	NA	1	10.77169723	0.520408163	32.44508333	NA	0.975178051	1.296246498	0	0.192771084	0	0
chr11_78844212_CBRNO	CBRNO	0.941209287	0.084192169	0.18343874	12	3	36	0	0	0.479591837	34.05445833	0	0.064400363	0.894797535	0	0.228915663	0	0
chr11_78844212_SCRCBRNO	SCRCBRNO	0.472800566	0.026477496	0.057689434	12	3	NA	0	0	0.479591837	35.24508333	NA	0.182814913	1.399061681	0	0.228915663	0	0
chr11_79562852_CBRM	CBRM	1.334303168	0.092531511	0.201608582	12	3	70	2	26.11440967	0.37755102	23.37095833	3	1.844542103	2.638922289	0	0.156626506	0	0
chr11_79562852_CBRMUT	CBRMUT	2.023477197	0.156110514	0.340135148	12	3	NA	0	0	0.397959184	24.87695833	NA	0.041744681	0.669685683	0	0.168674699	0	0
chr11_79562852_SCRCBRM	SCRCBRM	0.442821735	0.078817216	0.171727738	12	3	NA	0	0	0.37755102	22.61845833	NA	0.623434857	2.884461775	1	0.168674699	0	0
chr11_80034637_CBRM	CBRM	0.571958901	0.053753215	0.117118043	12	3	42	2	22.28081136	0.612244898	39.83545833	0	1.808749008	2.299842003	0	0.325301205	5	63.60533175
chr11_80034637_CBRMUT	CBRMUT	0.291293899	0.028835402	0.062826863	12	3	NA	0	0	0.632653061	41.69220833	NA	0.011011114	0.200264557	0	0.34939759	3	36.05621798
chr11_80034637_SCRCBRM	SCRCBRM	1.635797528	0.160511107	0.392756233	6	2	NA	1	10.34472878	0.612244898	38.89370833	NA	1.205857365	2.172856052	0	0.337349398	0	0
chr11_80034916_CBRNO	CBRNO	1.693121634	0.229485646	0.589911212	5	1	17	0	0	0.408163265	25.87733333	0	0.399760815	1.141870662	0	0.168674699	0	0
chr11_80034916_SCRCBRNO	SCRCBRNO	1.179905721	0.098555007	0.214732635	12	3	NA	0	0	0.408163265	27.75283333	NA	0.263544551	1.552932342	0	0.168674699	3	38.43431072
chr11_83112465_CBRNO	CBRNO	0.230385185	0.013484401	0.029379947	12	3	29	0	0	0.571428571	37.97995833	0	0.05466482	0.546416529	0	0.313253012	0	0
chr11_83874277_CBRM	CBRM	0.188368068	0.012871619	0.028044813	12	3	41	1	11.57401656	0.530612245	35.86158333	1	1.025486081	1.574960017	1	0.253012048	2	26.04791397
chr11_83874277_CBRMUT	CBRMUT	0.221194584	0.007755191	0.016897087	12	3	NA	0	0	0.540816327	36.84720833	NA	0.049538033	0.577033707	1	0.253012048	2	26.04791397
chr11_83874277_SCRCBRM	SCRCBRM	1.456742812	0.09888432	0.215450146	12	3	NA	1	10.69794889	0.530612245	35.93070833	NA	1.134489216	1.909034638	0	0.253012048	0	0
chr11_84057698_CBRM	CBRM	0.843948377	0.040177887	0.087539983	12	3	39	1	11.75664289	0.43877551	32.78308333	0	1.905697743	2.978286104	1	0.156626506	0	0
chr11_84057698_CBRMUT	CBRMUT	1.427366204	0.063514047	0.138385041	12	3	NA	0	0	0.448979592	33.76870833	NA	0.920732522	1.9780873	1	0.156626506	0	0
chr11_8515169_UBR	UBR	0.663697598	0.053856227	0.117342487	12	3	NA	1	11.25561154	0.346938776	15.52245833	NA	1.453161061	2.560757774	3	0.144578313	0	0
chr11_86770680_CBRNO	CBRNO	1.273334741	0.055485768	0.120892946	12	3	23	0	0	0.469387755	32.93858333	3	0.436232231	1.550829469	0	0.21686747	0	0
chr11_86770680_SCRCBRNO	SCRCBRNO	0.813357746	0.085087301	0.185389062	12	3	NA	0	0	0.469387755	32.99295833	NA	0.798085946	1.670497264	0	0.21686747	0	0
chr11_86807589_SCRUBR	SCRUBR	1.111063703	0.082160237	0.179011546	12	3	NA	1	12.07981953	0.418367347	25.18358333	NA	1.000532081	1.203002882	0	0.192771084	0	0
chr11_86807589_UBR	UBR	1.067701599	0.142833065	0.311206111	12	3	NA	2	20.72919975	0.418367347	24.77433333	NA	2.186660434	2.943395547	0	0.180722892	0	0
chr11_87267459_UBR	UBR	1.723366485	0.107915625	0.235127643	12	3	NA	1	11.75664289	0.418367347	26.15320833	NA	1.50499889	2.134514569	1	0.13253012	0	0
chr11_88217874_CBRM	CBRM	1.290665694	0.109905659	0.239463549	12	3	19	1	12.83353649	0.581632653	35.40320833	0	1.034798223	1.478239266	0	0.301204819	0	0
chr11_88217874_CBRMUT	CBRMUT	0.939583592	0.074336288	0.161964647	12	3	NA	0	0	0.591836735	36.40358333	NA	0.043495724	0.481074568	0	0.301204819	0	0
chr11_88217874_SCRCBRM	SCRCBRM	0.759372736	0.101564142	0.221288969	12	3	NA	1	12.07981953	0.581632653	35.19145833	NA	1.011074575	1.304906625	0	0.289156627	0	0
chr11_88476467_CBRNO	CBRNO	2.130673676	0.095796964	0.208723384	12	3	22	0	0	0.428571429	30.05383333	0	0.228042348	1.247177643	0	0.168674699	0	0
chr11_88698839_SCRUBR	SCRUBR	1.346837315	0.091247901	0.19881184	12	3	NA	0	0	0.479591837	36.81720833	NA	0.001935767	0.038539592	0	0.168674699	0	0
chr11_88698839_UBR	UBR	0.073289808	0.010039928	0.021875095	12	3	NA	1	10.34472878	0.479591837	37.50333333	NA	0.825757887	1.000695072	0	0.168674699	0	0
chr11_88729757_CBRM	CBRM	0.075583502	0.017516991	0.038166195	12	3	37	2	28.60321737	0.448979592	28.01758333	0	2.016155973	2.366320973	0	0.192771084	0	0
chr11_88729757_CBRMUT	CBRMUT	1.017356765	0.064496161	0.14052488	12	3	NA	0	0	0.469387755	29.33508333	NA	0.022600677	0.370332895	0	0.192771084	0	0
chr11_88735138_CBRM	CBRM	1.76751998	0.137136948	0.298795354	12	3	21	1	13.21732305	0.520408163	35.82095833	0	1.027485406	1.471469705	0	0.240963855	0	0
chr11_88735138_CBRMUT	CBRMUT	0.477575047	0.038587863	0.084075621	12	3	NA	0	0	0.530612245	36.72770833	NA	0.03216911	0.477124538	0	0.240963855	0	0
chr11_89130959_SCRUBR	SCRUBR	0.347895975	0.020118147	0.04383362	12	3	NA	0	0	0.520408163	32.94720833	NA	0.058903921	0.824367911	0	0.253012048	1	11.96002502
chr11_89130959_UBR	UBR	0.131520322	0.010152475	0.022120314	12	3	NA	2	26.70124946	0.520408163	32.49608333	NA	1.906954124	2.0537062	0	0.253012048	0	0
chr11_90048942_CBRM	CBRM	2.385107433	0.186924143	0.480503463	5	1	90	2	25.87923504	0.459183673	28.36295833	0	1.962259069	2.271609026	0	0.204819277	1	10.09867856
chr11_90048942_CBRMUT	CBRMUT	1.64431492	0.110911577	0.271390647	6	2	NA	0	0	0.479591837	30.34895833	NA	0.015920085	0.28335257	0	0.204819277	1	10.09867856
chr11_90048942_SCRCBRM	SCRCBRM	0.4091011	0.145405766	0.316811537	12	3	NA	0	0	0.459183673	28.22308333	NA	0.038279428	0.59318069	0	0.204819277	0	0
chr11_90080299_UBR	UBR	0.008934651	0.002641019	0.005754278	12	3	NA	1	10.58062939	0.448979592	30.39545833	NA	0.9364381	1.391787241	0	0.180722892	0	0
chr11_91105499_UBR	UBR	0.082012099	0.010266882	0.022369584	12	3	NA	2	23.22022521	0.428571429	28.00045833	NA	1.983706754	2.293396641	1	0.168674699	0	0
chr11_91409279_SCRUBR	SCRUBR	0.730954106	0.098417272	0.214432537	12	3	NA	0	0	0.37755102	25.89758333	NA	0.628763245	1.682516389	1	0.120481928	0	0
chr11_91409279_UBR	UBR	1.42012704	0.078464807	0.170959906	12	3	NA	1	10.53282488	0.37755102	26.09283333	NA	0.971443657	1.496497801	1	0.120481928	0	0
chr11_91534069_UBR	UBR	0.020446325	0.00378414	0.008244921	12	3	NA	6	68.53556489	0.510204082	27.45183333	NA	6.196781785	8.680548639	0	0.265060241	0	0
chr11_94352466_CBRM	CBRM	1.965581945	0.116332327	0.253466038	12	3	36	1	14.90476851	0.663265306	43.83370833	0	0.997796599	1.005275835	0	0.445783133	2	22.6953858
chr11_94352466_CBRMUT	CBRMUT	1.185422043	0.078145613	0.170264443	12	3	NA	0	0	0.673469388	44.57358333	NA	0.00069851	0.013950956	0	0.445783133	2	22.6953858
chr11_94352466_SCRCBRM	SCRCBRM	0.900524209	0.02729561	0.059471947	12	3	NA	0	0	0.663265306	43.98208333	NA	0.117439688	0.785413128	0	0.445783133	1	10.09079065
chr11_95020329_SCRUBR	SCRUBR	0.229020887	0.022625467	0.049296594	12	3	NA	0	0	0.418367347	22.81958333	NA	1.338573323	2.643974376	0	0.168674699	0	0
chr11_95020329_UBR	UBR	0.965321455	0.042972326	0.093628533	12	3	NA	2	23.65383609	0.418367347	23.33958333	NA	1.99685628	2.380337855	0	0.168674699	0	0
chr11_95137545_CBRNO	CBRNO	0.887975261	0.061498142	0.133992766	12	3	78	0	0	0.469387755	33.30695833	0	1.353703562	4.414784702	0	0.180722892	0	0
chr11_95137545_SCRCBRNO	SCRCBRNO	1.009035639	0.079666953	0.173579155	12	3	NA	0	0	0.469387755	33.30895833	NA	0.662291851	1.935578266	0	0.180722892	0	0
chr11_96891095_CBRNO	CBRNO	0.196117295	0.037848394	0.082464459	12	3	54	0	0	0.43877551	28.74983333	0	0.836287896	2.530838098	0	0.156626506	0	0
chr11_96891095_SCRCBRNO	SCRCBRNO	0.161550561	0.017641095	0.038436593	12	3	NA	0	0	0.43877551	28.43070833	NA	0.117123238	1.428163314	0	0.156626506	1	10.34472878
chr11_97172399_CBRM	CBRM	5.50086607	0.217351214	0.53183886	6	2	59	2	23.80800301	0.469387755	24.36495833	0	1.95361314	2.219138321	0	0.168674699	0	0
chr11_97172399_CBRMUT	CBRMUT	1.534709238	0.184681261	0.402385378	12	3	NA	0	0	0.489795918	26.61145833	NA	0.012937116	0.222387099	0	0.168674699	0	0
chr11_97172399_SCRCBRM	SCRCBRM	0.674229028	0.054109267	0.117893813	12	3	NA	0	0	0.469387755	24.95133333	NA	0.040993173	0.541100574	0	0.180722892	0	0
chr11_97224840_CBRM	CBRM	3.455642366	0.228896527	0.498722043	12	3	66	1	15.76968089	0.479591837	33.17508333	0	1.167031648	2.124415897	0	0.192771084	0	0
chr11_97224840_CBRMUT	CBRMUT	1.733657128	0.234242939	0.510370859	12	3	NA	0	0	0.489795918	33.75270833	NA	0.169101897	1.143252683	0	0.192771084	0	0
chr11_98036979_SCRUBR	SCRUBR	0.913165859	0.190242604	0.465506529	6	2	NA	2	25.43759339	0.367346939	23.29795833	NA	3.331598387	5.151356729	0	0.108433735	1	10.34472878
chr11_98036979_UBR	UBR	0.531958056	0.14093992	0.307081307	12	3	NA	3	34.31124671	0.367346939	22.91420833	NA	3.271647349	4.680820562	0	0.096385542	0	0
chr11_98078119_UBR	UBR	0.553660032	0.068902294	0.150125008	12	3	NA	1	12.07981953	0.408163265	30.56158333	NA	1.009044964	1.284236544	0	0.192771084	0	0
chr11_98261484_CBRM	CBRM	0.22667654	0.013818039	0.030106881	12	3	23	1	10.34472878	0.612244898	39.41345833	0	0.765592537	1.71606239	0	0.397590361	0	0
chr11_98261484_CBRMUT	CBRMUT	0.455101689	0.105375825	0.2295939	12	3	NA	0	0	0.62244898	40.60233333	NA	0.05402942	0.735894589	0	0.409638554	0	0
chr11_98261484_SCRCBRM	SCRCBRM	0.781048097	0.093493734	0.203705083	12	3	NA	0	0	0.612244898	40.36583333	NA	0.142517299	1.40019401	0	0.385542169	0	0
chr11_98635480_CBRNO	CBRNO	0.107232418	0.006620616	0.014425065	12	3	29	0	0	0.602040816	39.64920833	0	0.070150717	0.920797148	0	0.301204819	0	0
chr11_99456589_UBR	UBR	0.528036878	0.044391361	0.096720342	12	3	NA	1	11.75664289	0.448979592	30.34033333	NA	0.987331302	1.046188532	0	0.13253012	0	0
chr11_99596299_SCRUBR	SCRUBR	0.576232325	0.02596366	0.056569883	12	3	NA	0	0	0.37755102	25.43533333	NA	0.543567211	1.834377697	1	0.072289157	0	0
chr11_99596299_UBR	UBR	0.238258761	0.015785151	0.038624843	6	2	NA	2	21.27857828	0.37755102	25.31233333	NA	1.724136728	2.195556672	1	0.072289157	0	0
chr12_100170825_CBRNO	CBRNO	1.355990198	0.326234713	0.710803456	12	3	78	0	0	0.418367347	29.68995833	0	1.394622766	4.246027215	0	0.180722892	0	0
chr12_100268349_CBRM	CBRM	1.093327838	0.057749511	0.125825212	12	3	95	2	23.17826527	0.448979592	26.71133333	0	2.106166614	3.018237541	1	0.192771084	0	0
chr12_100268349_CBRMUT	CBRMUT	0.821759502	0.069562902	0.151564347	12	3	NA	1	12.83353649	0.459183673	27.63970833	NA	1.301303269	2.030251032	1	0.204819277	0	0
chr12_100268349_SCRCBRM	SCRCBRM	0.017392186	0.004852222	0.010572071	12	3	NA	2	21.55509592	0.448979592	27.11683333	NA	2.0572649	3.361892619	1	0.180722892	1	10.1258247
chr12_101397884_CBRM	CBRM	0.740615236	0.033642123	0.073299794	12	3	42	1	10.58062939	0.530612245	34.53283333	0	0.908801428	1.131973393	0	0.277108434	0	0
chr12_101397884_CBRMUT	CBRMUT	0.357618937	0.056643859	0.123416206	12	3	NA	0	0	0.540816327	35.29895833	NA	0.008637891	0.152902318	0	0.289156627	0	0
chr12_101397884_SCRCBRM	SCRCBRM	0.419661165	0.030870508	0.067260972	12	3	NA	0	0	0.530612245	34.51908333	NA	0.080299052	0.777007037	1	0.277108434	2	26.02490821
chr12_101771584_CBRM	CBRM	0.556430377	0.051398821	0.111988265	12	3	60	1	11.75664289	0.397959184	25.22108333	0	2.510948283	5.013007586	0	0.168674699	0	0
chr12_101771584_CBRMUT	CBRMUT	0.588260831	0.045635077	0.099430163	12	3	NA	0	0	0.408163265	26.22145833	NA	1.528748105	4.015094278	0	0.168674699	0	0
chr12_101771584_SCRCBRM	SCRCBRM	0.335987171	0.019087364	0.041587739	12	3	NA	0	0	0.397959184	25.34595833	NA	0.171223236	1.810525129	0	0.156626506	0	0
chr12_101950529_SCRUBR	SCRUBR	0.41497812	0.040985028	0.089298589	12	3	NA	0	0	0.367346939	24.20108333	NA	0.027959102	0.489668141	0	0.096385542	0	0
chr12_101950529_UBR	UBR	0.256733019	0.057323163	0.12489628	12	3	NA	2	23.08898068	0.367346939	23.11495833	NA	1.986604638	2.360926891	0	0.096385542	1	10.78691033
chr12_103446209_SCRUBR	SCRUBR	1.013399684	0.061094235	0.133112729	12	3	NA	1	10.97446653	0.397959184	23.83908333	NA	0.992497767	1.342920066	2	0.120481928	0	0
chr12_103446209_UBR	UBR	0.241459953	0.021877378	0.04766665	12	3	NA	2	23.01225442	0.397959184	23.82420833	NA	2.359891422	2.955504898	2	0.120481928	0	0
chr12_103835250_CBRNO	CBRNO	0.86440749	0.100822831	0.219673793	12	3	21	0	0	0.5	34.35658333	0	0.081280528	1.050367992	1	0.265060241	0	0
chr12_103870177_CBRM	CBRM	1.22436996	0.078650683	0.171364894	12	3	84	1	12.83353649	0.520408163	33.01458333	0	1.605996512	2.2270274	0	0.265060241	0	0
chr12_103870177_CBRMUT	CBRMUT	0.927786915	0.037699793	0.082140686	12	3	NA	0	0	0.530612245	34.01495833	NA	0.614688524	1.229752468	0	0.265060241	0	0
chr12_106255354_CBRM	CBRM	3.913615487	0.160494407	0.34968682	12	3	53	1	10.34472878	0.459183673	28.93920833	0	1.350674733	2.606581965	0	0.204819277	1	10.56524636
chr12_106255354_CBRMUT	CBRMUT	1.054351368	0.118707537	0.29046666	6	2	NA	0	0	0.469387755	30.12808333	NA	0.639111618	1.626414193	0	0.21686747	1	10.56524636
chr12_106255354_SCRCBRM	SCRCBRM	0.358126077	0.028283463	0.061624292	12	3	NA	0	0	0.459183673	29.07058333	NA	0.582774681	1.989678126	0	0.21686747	0	0
chr12_106270704_CBRNO	CBRNO	0.819937183	0.181348545	0.395124024	12	3	31	0	0	0.56122449	38.10833333	0	0.057933783	0.691531064	0	0.313253012	0	0
chr12_106270704_SCRCBRNO	SCRCBRNO	0.375431107	0.02603517	0.056725689	12	3	NA	0	0	0.56122449	37.81208333	NA	0.674592499	0.994181217	0	0.313253012	0	0
chr12_108066937_CBRM	CBRM	2.334516546	0.099501564	0.216795003	12	3	22	2	22.44570488	0.5	33.69783333	0	2.219383405	2.965378435	0	0.228915663	0	0
chr12_108066937_CBRMUT	CBRMUT	1.293386914	0.071414015	0.15559757	12	3	NA	1	9.981741859	0.510204082	34.27545833	NA	1.224232563	1.969663097	0	0.228915663	0	0
chr12_108066937_SCRCBRM	SCRCBRM	1.335918671	0.055155612	0.120173599	12	3	NA	1	11.75664289	0.5	32.72570833	NA	1.004770473	1.377980352	0	0.240963855	1	12.90920076
chr12_109676486_CBRM	CBRM	5.950493707	0.375866994	0.818942765	12	3	47	3	32.05027551	0.459183673	31.77345833	0	2.685596244	3.153618848	0	0.156626506	1	12.61868561
chr12_109676486_CBRMUT	CBRMUT	0.850334951	0.044292768	0.096505527	12	3	NA	0	0	0.489795918	35.16208333	NA	0.002916538	0.05751059	0	0.168674699	0	0
chr12_109676486_SCRCBRM	SCRCBRM	1.143512145	0.036252175	0.078986602	12	3	NA	1	11.75664289	0.459183673	31.78370833	NA	0.993465153	1.157004408	0	0.156626506	0	0
chr12_110038944_CBRNO	CBRNO	0.224841471	0.037721475	0.082187928	12	3	25	0	0	0.5	32.29033333	0	1.021783224	1.902503481	0	0.228915663	1	10.21732305
chr12_110038944_SCRCBRNO	SCRCBRNO	0.592330289	0.03244042	0.070681511	12	3	NA	1	11.14040568	0.5	32.57508333	NA	0.979585328	1.11957326	0	0.228915663	0	0
chr12_110878719_SCRUBR	SCRUBR	0.735338651	0.044544303	0.097053573	12	3	NA	0	0	0.367346939	28.80633333	NA	0.626511597	2.52241285	0	0.144578313	1	13.01270533
chr12_110878719_UBR	UBR	0.359230084	0.056711519	0.123563625	12	3	NA	1	11.14040568	0.367346939	29.46695833	NA	1.016805464	1.6907477	0	0.144578313	1	11.5095038
chr12_112000202_CBRM	CBRM	0.756604823	0.070022222	0.152565117	12	3	21	1	11.57401656	0.5	34.51845833	0	1.205490881	2.514284174	0	0.253012048	0	0
chr12_112000202_CBRMUT	CBRMUT	0.83294128	0.099839829	0.217532018	12	3	NA	0	0	0.510204082	35.50408333	NA	0.229537134	1.516243395	0	0.253012048	0	0
chr12_112000202_SCRCBRM	SCRCBRM	0.070119187	0.009051993	0.019722573	12	3	NA	1	11.41981592	0.5	34.15745833	NA	0.992940074	1.200575623	0	0.253012048	2	21.2785269
chr12_112084274_CBRM	CBRM	0.921566802	0.070633307	0.153896555	12	3	46	2	23.05428606	0.530612245	36.00870833	0	1.943350031	2.080230832	0	0.277108434	0	0
chr12_112084274_CBRMUT	CBRMUT	0.8774549	0.042521978	0.09264731	12	3	NA	0	0	0.551020408	37.99470833	NA	0.004442965	0.085864937	0	0.277108434	0	0
chr12_112084274_SCRCBRM	SCRCBRM	0.6529162	0.068937352	0.150201392	12	3	NA	0	0	0.530612245	34.84208333	NA	0.070249036	0.613570647	0	0.289156627	0	0
chr12_112324298_CBRM	CBRM	0.777117475	0.048946672	0.106645497	12	3	27	2	21.60034032	0.479591837	34.63583333	0	2.857070426	3.910076782	0	0.228915663	0	0
